-0.9944,1
-0.9943,1
0.9897,3
0.9666,3
0.4404,3
0.9885,3
-0.9973,1
-0.9766,1
-0.9559,1
0.9876,3
-0.6775,1
-0.9972,1
-0.994,1
-0.9961,1
-0.9969,1
-0.971,1
0.9825,3
-0.9994,1
-0.8338,1
-0.9958,1
-0.9854,1
-0.9796,1
0.7813,3
-0.998,1
-0.8956,1
-0.3133,2
-0.9755,1
0.9892,3
0.4215,3
0.608,3
-0.6597,1
-0.9911,1
-0.3182,2
-0.9908,1
-0.8878,1
-0.9866,1
-0.9942,1
-0.8741,1
0.782,3
-0.99,1
-0.9049,1
-0.9909,1
-0.9702,1
-0.9984,1
-0.8867,1
-0.3679,1
-0.997,1
-0.9455,1
-0.9849,1
-0.8481,1
-0.8306,1
-0.9879,1
-0.9861,1
-0.9454,1
-0.5267,1
-0.9941,1
0.8509,3
-0.9861,1
0.6364,3
0.9546,3
0.5487,3
-0.9917,1
0.9684,3
-0.9727,1
-0.9969,1
0.9933,3
-0.9912,1
0.3475,3
-0.987,1
0.9811,3
0.8853,3
-0.9633,1
-0.9963,1
-0.9816,1
-0.6079,1
0.9792,3
-0.934,1
-0.9934,1
-0.9979,1
-0.9981,1
-0.9827,1
-0.791,1
-0.9977,1
-0.9919,1
0.9909,3
0.9952,3
-0.9949,1
0.9964,3
-0.8279,1
0.9967,3
0.9105,3
0.9593,3
0.9844,3
0.8299,3
-0.2058,2
-0.8653,1
0.6702,3
0.9875,3
-0.9145,1
0.9936,3
-0.9822,1
0.9954,3
-0.9485,1
0.9636,3
-0.8686,1
0.968,3
0.9276,3
-0.9797,1
-0.9782,1
0.9975,3
0.9718,3
-0.9984,1
0.9971,3
0.9581,3
0.9967,3
0.1719,2
0.4724,3
0.1719,2
-0.9222,1
0.9748,3
0.9785,3
0.4046,3
-0.9482,1
-0.9952,1
0.9404,3
-0.9988,1
-0.9909,1
-0.3585,1
-0.9973,1
-0.9669,1
-0.8206,1
0.9978,3
-0.9788,1
-0.9977,1
0.7717,3
-0.9965,1
0.959,3
-0.9777,1
-0.9638,1
0.8834,3
0.9781,3
-0.9997,1
-0.3612,1
-0.9784,1
-0.8964,1
0.9675,3
-0.9982,1
-0.5562,1
-0.9102,1
0.9721,3
-0.998,1
-0.6228,1
0.6412,3
-0.9926,1
0.9848,3
0.9977,3
-0.9875,1
-0.9871,1
-0.9686,1
-0.594,1
-0.9514,1
-0.765,1
-0.9915,1
-0.9966,1
0.2686,2
-0.9825,1
-0.9573,1
-0.9568,1
-0.9957,1
-0.6908,1
-0.9792,1
-0.7914,1
-0.4767,1
-0.8611,1
-0.3729,1
0.3268,2
-0.4767,1
0.9878,3
-0.743,1
-0.9136,1
-0.9737,1
-0.9439,1
-0.9996,1
0.0772,2
-0.8176,1
-0.8956,1
-0.9748,1
-0.9958,1
-0.9417,1
-0.3208,2
-0.9003,1
-0.7752,1
-0.7699,1
-0.7482,1
0.8798,3
-0.219,2
0.902,3
-0.9831,1
0.9806,3
-0.9793,1
0.9694,3
-0.9625,1
0.999,3
-0.9664,1
-0.9798,1
-0.5207,1
-0.9902,1
-0.5063,1
0.964,3
-0.5362,1
0.979,3
0.9559,3
0.7836,3
-0.9899,1
0.5192,3
0.1027,2
-0.2593,2
-0.9805,1
-0.9143,1
-0.9935,1
-0.6903,1
-0.8027,1
0.2023,2
-0.9049,1
-0.9906,1
0.924,3
-0.9879,1
-0.9951,1
-0.9008,1
-0.9884,1
-0.9082,1
0.9902,3
0.8954,3
0.9697,3
-0.1516,2
-0.2154,2
-0.9005,1
0.832,3
-0.836,1
0.9292,3
-0.9881,1
-0.9252,1
0.8458,3
-0.8904,1
-0.9895,1
-0.9873,1
-0.928,1
0.8225,3
0.7424,3
-0.9458,1
-0.8176,1
-0.9956,1
-0.9896,1
-0.8779,1
-0.3237,2
-0.7971,1
-0.9794,1
-0.9657,1
-0.9439,1
-0.9828,1
-0.9967,1
-0.9984,1
-0.9885,1
-0.9712,1
-0.3818,1
0.9631,3
-0.4767,1
-0.9197,1
-0.7495,1
-0.9343,1
-0.941,1
-0.9303,1
0.9244,3
0.7938,3
-0.2228,2
0.9874,3
0.8958,3
-0.9726,1
0.6996,3
0.6996,3
-0.9873,1
0.9029,3
-0.7507,1
0.9752,3
0.9609,3
-0.9681,1
-0.9968,1
-0.956,1
0.9789,3
0.9649,3
-0.8043,1
-0.998,1
-0.9904,1
0.9894,3
-0.9508,1
-0.9746,1
0.9804,3
-0.9827,1
-0.8507,1
0.9555,3
0.9972,3
-0.9729,1
-0.9852,1
-0.9711,1
-0.8316,1
-0.9711,1
0.967,3
-0.9965,1
-0.9897,1
-0.9897,1
-0.9922,1
0.9544,3
0.9883,3
-0.8485,1
-0.9881,1
0.9938,3
0.9928,3
0.09,2
-0.9423,1
-0.7506,1
-0.8918,1
-0.987,1
-0.9254,1
-0.9857,1
0.7096,3
-0.9855,1
0.973,3
-0.9017,1
0.9616,3
-0.9869,1
-0.9984,1
-0.9959,1
-0.998,1
-0.8115,1
-0.9978,1
-0.9954,1
-0.9954,1
0.9497,3
-0.9508,1
-0.9382,1
-0.9909,1
-0.9981,1
-0.9927,1
0.957,3
0.9687,3
0.9463,3
-0.9911,1
-0.9967,1
0.9895,3
0.9886,3
-0.9473,1
-0.8798,1
-0.987,1
-0.9853,1
-0.9889,1
-0.9477,1
-0.9961,1
-0.9667,1
-0.9569,1
-0.9941,1
-0.9692,1
-0.9977,1
-0.985,1
-0.8439,1
-0.9916,1
-0.6597,1
-0.9942,1
-0.8466,1
-0.9829,1
-0.9136,1
-0.9876,1
-0.9816,1
-0.9838,1
-0.997,1
0.0683,2
-0.8841,1
-0.9936,1
-0.9948,1
-0.886,1
-0.9927,1
-0.8841,1
0.9333,3
-0.894,1
-0.9372,1
-0.8741,1
-0.7243,1
-0.9901,1
-0.9857,1
-0.703,1
-0.7906,1
-0.891,1
-0.953,1
-0.9883,1
-0.9217,1
-0.8972,1
-0.7845,1
-0.8316,1
-0.9784,1
0.0,2
-0.8741,1
-0.985,1
-0.9659,1
-0.9688,1
-0.8741,1
0.0,2
-0.949,1
-0.9962,1
-0.9805,1
0.0,2
-0.9956,1
-0.9769,1
-0.9892,1
-0.9938,1
-0.969,1
-0.9358,1
-0.9318,1
-0.5463,1
-0.9859,1
-0.6045,1
-0.9159,1
0.9905,3
-0.9042,1
0.7882,3
0.9763,3
-0.9246,1
0.8442,3
0.9664,3
-0.8429,1
0.9901,3
0.852,3
-0.9918,1
0.8791,3
-0.5065,1
0.9173,3
-0.8213,1
0.6611,3
-0.3453,1
0.8462,3
0.9047,3
0.3586,3
0.8838,3
0.5499,3
0.9473,3
0.993,3
0.8591,3
-0.4723,1
-0.8474,1
0.9294,3
0.8654,3
0.8402,3
-0.9675,1
-0.8917,1
-0.9214,1
0.7509,3
-0.884,1
0.7293,3
0.1027,2
-0.9298,1
-0.9871,1
0.2157,2
-0.8795,1
0.5962,3
-0.9729,1
0.9973,3
0.05,2
-0.9821,1
0.8807,3
-0.9973,1
0.0936,2
-0.4047,1
-0.7578,1
-0.9169,1
0.9118,3
-0.6486,1
-0.8442,1
0.4019,3
-0.5994,1
-0.8658,1
0.9217,3
-0.652,1
0.9578,3
-0.4019,1
0.4939,3
0.9578,3
0.811,3
0.7935,3
-0.9967,1
0.8847,3
0.9758,3
-0.8782,1
0.9599,3
-0.9423,1
0.9409,3
-0.9153,1
0.6698,3
0.9952,3
0.9963,3
0.4408,3
0.9967,3
0.9991,3
0.6538,3
0.9693,3
-0.9279,1
-0.9968,1
-0.211,2
0.9955,3
0.9992,3
0.1779,2
-0.9902,1
0.9855,3
0.8591,3
-0.995,1
-0.8389,1
0.9916,3
0.9929,3
0.908,3
0.9069,3
-0.9985,1
-0.9951,1
0.9974,3
0.8044,3
-0.9987,1
-0.9991,1
-0.9996,1
0.7191,3
0.6194,3
0.9459,3
0.9835,3
-0.9996,1
-0.9978,1
-0.9994,1
0.9991,3
-0.6705,1
-0.9954,1
0.7882,3
-0.9869,1
0.0007,2
-0.985,1
-0.9997,1
0.7599,3
0.8215,3
0.9861,3
-0.954,1
0.999,3
-0.9618,1
0.999,3
0.9624,3
-0.9741,1
-0.7579,1
-0.9225,1
-0.9931,1
-0.8863,1
-0.9916,1
-0.9772,1
-0.995,1
-0.9834,1
-0.9983,1
-0.7845,1
-0.9865,1
0.9382,3
-0.9869,1
-0.9545,1
0.5789,3
-0.9794,1
-0.9546,1
-0.9814,1
-0.9923,1
0.0258,2
-0.875,1
-0.9917,1
0.8442,3
0.9979,3
-0.9382,1
-0.9369,1
0.9833,3
-0.9909,1
0.8796,3
-0.8787,1
-0.8131,1
-0.7845,1
0.9548,3
-0.9976,1
-0.9232,1
-0.8818,1
-0.2926,2
0.8689,3
-0.891,1
-0.0269,2
-0.9899,1
-0.9922,1
0.9993,3
0.9432,3
-0.972,1
0.9893,3
-0.6504,1
-0.959,1
-0.5128,1
-0.7906,1
-0.8604,1
0.9598,3
0.0,2
0.0,2
-0.5556,1
0.9894,3
-0.8428,1
0.9886,3
0.9943,3
0.6898,3
-0.4926,1
-0.25,2
0.0,2
0.9618,3
0.9171,3
-0.9529,1
-0.968,1
0.7096,3
-0.8817,1
-0.9977,1
-0.8271,1
-0.9756,1
0.9952,3
-0.7506,1
-0.9902,1
0.9772,3
-0.9931,1
-0.9571,1
0.6715,3
-0.9864,1
-0.9731,1
0.9716,3
-0.8243,1
-0.6074,1
0.3709,3
-0.9885,1
-0.9909,1
-0.3678,1
-0.9934,1
-0.9781,1
-0.9981,1
-0.9344,1
-0.9848,1
0.9545,3
-0.9916,1
-0.9941,1
-0.9858,1
-0.976,1
-0.8834,1
-0.9468,1
-0.3612,1
0.8067,3
-0.128,2
-0.9875,1
-0.9893,1
-0.9093,1
-0.9455,1
-0.9905,1
0.6103,3
-0.9932,1
-0.7096,1
-0.9758,1
0.9833,3
0.9705,3
0.9858,3
-0.922,1
-0.9993,1
-0.9842,1
0.979,3
0.9996,3
0.9972,3
-0.8271,1
-0.9794,1
0.9919,3
-0.9708,1
0.9965,3
-0.9612,1
0.7003,3
-0.9652,1
0.9889,3
0.4344,3
0.0772,2
-0.995,1
0.9876,3
-0.5574,1
-0.9916,1
-0.9947,1
-0.9366,1
-0.9945,1
-0.9948,1
-0.9691,1
0.6486,3
0.9161,3
-0.9968,1
0.9694,3
0.9398,3
0.9812,3
-0.8975,1
-0.9612,1
-0.8234,1
-0.9648,1
0.9953,3
-0.9962,1
-0.5994,1
-0.9966,1
0.9107,3
-0.9398,1
-0.9962,1
-0.9961,1
-0.9851,1
-0.7562,1
-0.9917,1
-0.9962,1
-0.9874,1
-0.8622,1
-0.9919,1
-0.9804,1
-0.9585,1
-0.9941,1
-0.636,1
-0.9976,1
-0.9864,1
-0.855,1
0.0,2
-0.9854,1
0.0,2
-0.9533,1
0.9424,3
0.9424,3
0.9943,3
-0.9932,1
0.9996,3
0.9791,3
0.9852,3
0.9961,3
0.9995,3
0.9977,3
-0.9976,1
-0.9508,1
-0.9972,1
-0.9932,1
-0.9899,1
-0.9923,1
0.7352,3
-0.9354,1
-0.9827,1
-0.9582,1
-0.9508,1
0.6458,3
-0.9562,1
-0.8343,1
-0.2764,2
0.9684,3
-0.2003,2
-0.9595,1
-0.8331,1
-0.8955,1
0.6567,3
0.8649,3
-0.8698,1
0.0,2
0.0,2
0.0,2
0.9251,3
0.2263,2
0.0,2
0.0,2
-0.9447,1
-0.9652,1
-0.5647,1
-0.975,1
0.959,3
-0.9306,1
0.9889,3
-0.9752,1
-0.7783,1
-0.9871,1
0.5859,3
0.0,2
-0.9929,1
-0.9277,1
0.0,2
0.9633,3
0.0,2
0.5859,3
-0.9111,1
-0.615,1
0.5574,3
0.9551,3
-0.9542,1
0.8433,3
0.9393,3
0.9779,3
-0.9371,1
-0.9896,1
0.4924,3
0.7506,3
0.967,3
0.7579,3
0.0,2
-0.6083,1
0.6597,3
-0.5994,1
0.0,2
0.6476,3
-0.4871,1
0.4344,3
0.7317,3
-0.7534,1
0.7602,3
0.7372,3
0.0,2
-0.5212,1
0.9406,3
-0.3632,1
-0.8683,1
0.9592,3
0.9456,3
0.8485,3
0.231,2
-0.9705,1
-0.8359,1
-0.9607,1
-0.9866,1
-0.9568,1
-0.9981,1
-0.9802,1
-0.9216,1
0.9987,3
-0.9955,1
0.9612,3
-0.9831,1
-0.9965,1
-0.9819,1
0.4321,3
-0.9958,1
-0.9105,1
-0.9819,1
0.8836,3
-0.9937,1
-0.9655,1
0.9928,3
-0.9347,1
0.5007,3
0.9465,3
0.8381,3
-0.9531,1
-0.7233,1
-0.9186,1
0.9928,3
0.9648,3
-0.8729,1
0.507,3
-0.9695,1
-0.9697,1
-0.9861,1
-0.9386,1
-0.9229,1
-0.9444,1
-0.9733,1
-0.9902,1
-0.9661,1
-0.987,1
-0.9823,1
-0.9661,1
0.9987,3
0.9944,3
0.9919,3
-0.9828,1
-0.9821,1
-0.9545,1
-0.6326,1
-0.9485,1
-0.9001,1
-0.8442,1
-0.98,1
-0.9287,1
-0.9864,1
-0.9319,1
-0.5191,1
-0.9873,1
-0.9967,1
-0.9786,1
0.4035,3
0.9924,3
0.9915,3
-0.7184,1
-0.9584,1
0.3519,3
0.9987,3
0.9944,3
0.9804,3
-0.9679,1
0.9922,3
-0.8946,1
-0.9938,1
-0.5994,1
-0.9352,1
-0.875,1
-0.9239,1
-0.9309,1
-0.7655,1
-0.9887,1
-0.7067,1
-0.9352,1
0.0,2
-0.9801,1
0.4038,3
-0.9932,1
-0.9745,1
-0.644,1
-0.9682,1
-0.9955,1
-0.9136,1
-0.9846,1
-0.9968,1
-0.9985,1
0.0,2
-0.8316,1
-0.5994,1
-0.7096,1
0.0,2
-0.5994,1
-0.1779,2
-0.8316,1
-0.5994,1
-0.9514,1
-0.9948,1
-0.9136,1
-0.8316,1
-0.8225,1
-0.5267,1
-0.6717,1
-0.9799,1
0.5574,3
0.9397,3
0.9652,3
-0.3544,1
-0.9892,1
-0.9992,1
-0.978,1
0.9626,3
-0.9829,1
-0.9696,1
-0.9992,1
0.0,2
-0.9892,1
0.0,2
-0.9868,1
-0.9796,1
-0.979,1
-0.9661,1
-0.9485,1
-0.6688,1
0.0,2
-0.7243,1
-0.8316,1
-0.9761,1
0.9992,3
0.9951,3
-0.9951,1
-0.9881,1
0.9881,3
0.9871,3
-0.7146,1
-0.9896,1
-0.4084,1
-0.7034,1
-0.4084,1
-0.7983,1
-0.5622,1
-0.9512,1
-0.4084,1
-0.9797,1
0.9137,3
0.722,3
0.9625,3
-0.4184,1
-0.0936,2
-0.9972,1
0.9926,3
-0.3736,1
0.9694,3
0.984,3
-0.926,1
0.7941,3
0.9942,3
0.1759,2
0.5303,3
-0.9969,1
-0.9808,1
0.966,3
-0.9848,1
-0.9538,1
-0.9953,1
-0.8126,1
-0.9477,1
-0.9509,1
-0.9973,1
0.9726,3
-0.9001,1
-0.9823,1
-0.9442,1
-0.9985,1
-0.6052,1
-0.9962,1
-0.9497,1
-0.8338,1
-0.8779,1
0.4105,3
-0.9961,1
-0.9914,1
0.5204,3
0.9111,3
-0.9657,1
-0.91,1
-0.9963,1
-0.9535,1
-0.9864,1
-0.9894,1
-0.9975,1
-0.9419,1
-0.9768,1
-0.8955,1
-0.961,1
-0.9538,1
-0.9962,1
-0.9975,1
-0.9726,1
-0.9897,1
0.9854,3
0.6939,3
-0.9954,1
-0.9847,1
-0.9755,1
-0.9919,1
0.699,3
-0.9901,1
-0.9264,1
0.9888,3
-0.7548,1
0.9797,3
-0.7243,1
-0.8316,1
-0.7243,1
-0.9184,1
-0.9508,1
-0.9776,1
-0.9489,1
0.7232,3
-0.1531,2
0.9982,3
-0.7485,1
-0.9739,1
0.765,3
0.9976,3
0.9719,3
-0.1531,2
-0.4215,1
-0.9944,1
-0.1188,2
-0.8572,1
0.9872,3
-0.8687,1
0.9454,3
-0.6169,1
-0.9878,1
-0.9587,1
-0.9869,1
0.8735,3
0.6177,3
-0.9983,1
-0.9685,1
-0.9151,1
-0.8177,1
-0.9958,1
-0.9981,1
-0.9828,1
-0.9836,1
-0.9808,1
-0.7184,1
-0.9926,1
-0.985,1
-0.9837,1
0.1777,2
-0.9897,1
-0.0258,2
-0.25,2
0.4215,3
-0.0258,2
-0.5994,1
-0.9978,1
0.9439,3
0.992,3
-0.9835,1
-0.9603,1
-0.9977,1
0.9933,3
-0.9993,1
-0.9781,1
-0.9995,1
0.8537,3
-0.7096,1
0.897,3
-0.9589,1
-0.8013,1
-0.9883,1
-0.9922,1
0.9632,3
-0.2259,2
0.9378,3
0.8678,3
-0.8286,1
-0.9908,1
-0.8515,1
-0.0513,2
-0.9226,1
0.9325,3
-0.9912,1
-0.9926,1
0.9779,3
0.836,3
0.9524,3
0.0,2
-0.9238,1
-0.8098,1
-0.9186,1
0.9521,3
-0.8316,1
-0.9136,1
-0.9823,1
-0.9661,1
-0.8677,1
-0.8591,1
-0.9915,1
-0.8316,1
-0.6808,1
-0.8779,1
-0.7845,1
-0.5994,1
0.9831,3
-0.9965,1
0.9465,3
0.6059,3
0.4359,3
-0.9987,1
-0.7479,1
-0.7608,1
-0.9908,1
-0.9747,1
-0.9058,1
-0.8713,1
-0.932,1
0.8386,3
-0.9961,1
-0.993,1
0.9349,3
-0.5267,1
-0.7206,1
0.9955,3
0.92,3
0.92,3
-0.9865,1
-0.9861,1
-0.8991,1
0.9735,3
0.8121,3
-0.9963,1
-0.9876,1
0.8819,3
0.974,3
0.3204,2
-0.7691,1
-0.1406,2
0.5574,3
0.9051,3
0.2732,2
-0.9559,1
-0.708,1
0.8037,3
-0.9996,1
0.3919,3
-0.4939,1
0.1531,2
-0.4939,1
0.851,3
0.9741,3
0.0516,2
-0.9329,1
-0.982,1
-0.9998,1
-0.8934,1
0.8924,3
-0.9466,1
0.9716,3
-0.5994,1
-0.8126,1
0.9655,3
0.7003,3
0.9914,3
-0.9768,1
0.7351,3
-0.9309,1
-0.9368,1
-0.925,1
-0.9874,1
-0.8647,1
-0.9735,1
-0.4588,1
0.7637,3
0.9986,3
0.9995,3
0.8814,3
-0.9188,1
0.9584,3
-0.9982,1
-0.9926,1
-0.9874,1
0.5574,3
-0.855,1
0.9645,3
-0.8382,1
-0.9741,1
-0.9987,1
-0.9528,1
0.9022,3
-0.9853,1
0.5149,3
-0.5423,1
0.9401,3
0.9818,3
0.9618,3
-0.9873,1
-0.9991,1
-0.6249,1
-0.9722,1
0.9979,3
-0.296,2
-0.5267,1
-0.296,2
-0.296,2
-0.296,2
-0.296,2
-0.296,2
-0.296,2
-0.9678,1
-0.982,1
0.9985,3
0.981,3
-0.9836,1
-0.4515,1
-0.9931,1
-0.922,1
0.9731,3
-0.9973,1
-0.7184,1
-0.9844,1
0.9908,3
-0.979,1
0.9915,3
0.9992,3
0.8453,3
0.6004,3
-0.9817,1
-0.941,1
-0.9938,1
-0.8568,1
-0.9894,1
-0.9022,1
0.7397,3
0.7847,3
-0.9959,1
-0.997,1
-0.9118,1
0.9607,3
0.9581,3
-0.9829,1
0.9001,3
-0.9829,1
-0.9979,1
-0.9997,1
-0.9864,1
0.6956,3
0.2481,2
-0.2374,2
0.9393,3
-0.0391,2
0.7906,3
0.9576,3
0.9131,3
-0.9622,1
0.3675,3
-0.9978,1
-0.9935,1
-0.9972,1
-0.9961,1
-0.9775,1
-0.9904,1
-0.9969,1
-0.9927,1
-0.9955,1
-0.9944,1
-0.9876,1
-0.9548,1
-0.9944,1
-0.9925,1
0.3419,3
0.9957,3
-0.2263,2
-0.949,1
-0.8264,1
-0.1027,2
0.5962,3
-0.6124,1
-0.477,1
-0.9485,1
-0.7579,1
-0.8316,1
-0.9169,1
0.6331,3
-0.9921,1
-0.7243,1
-0.9432,1
-0.9282,1
-0.9973,1
-0.9896,1
0.9548,3
-0.9931,1
-0.9934,1
-0.9891,1
-0.9952,1
0.9723,3
-0.9843,1
-0.9978,1
-0.9961,1
-0.9969,1
-0.9982,1
-0.9987,1
-0.2805,2
-0.9988,1
-0.9931,1
0.9977,3
-0.9845,1
-0.9974,1
-0.9989,1
-0.9352,1
-0.9951,1
0.6486,3
-0.9805,1
-0.9528,1
-0.202,2
-0.9266,1
-0.9341,1
-0.5423,1
-0.869,1
0.9207,3
-0.9219,1
0.5832,3
0.9581,3
-0.9843,1
-0.9758,1
-0.9531,1
0.9948,3
0.9743,3
0.854,3
0.7713,3
0.9929,3
0.9011,3
-0.7541,1
0.9983,3
0.9677,3
-0.9783,1
-0.9944,1
0.9165,3
0.9929,3
0.8919,3
-0.9885,1
-0.7254,1
-0.9635,1
-0.9969,1
-0.9917,1
-0.9338,1
-0.9762,1
0.9932,3
-0.0286,2
-0.9976,1
0.7843,3
0.9412,3
0.3442,3
-0.9031,1
-0.9924,1
-0.9002,1
-0.9797,1
-0.9816,1
-0.9834,1
-0.9887,1
-0.9651,1
-0.9982,1
-0.8612,1
0.8779,3
-0.936,1
-0.953,1
-0.6119,1
-0.9944,1
-0.7294,1
-0.9622,1
-0.4588,1
-0.8148,1
-0.9931,1
0.9585,3
-0.9623,1
0.8591,3
-0.9393,1
-0.9895,1
-0.9966,1
0.9971,3
-0.9971,1
-0.9722,1
-0.9955,1
-0.9756,1
0.9183,3
0.9542,3
-0.9752,1
-0.9501,1
0.9707,3
0.8044,3
0.9688,3
0.9774,3
0.3612,3
-0.976,1
-0.6996,1
0.8765,3
-0.8316,1
-0.3191,2
0.34,3
-0.9996,1
-0.9731,1
-0.9933,1
-0.9501,1
-0.5994,1
-0.8016,1
-0.993,1
-0.8887,1
-0.9825,1
-0.9983,1
-0.9815,1
-0.972,1
-0.6882,1
0.9928,3
-0.9966,1
-0.9991,1
-0.9876,1
-0.9863,1
-0.9253,1
-0.9969,1
-0.9852,1
-0.9418,1
-0.9744,1
-0.9889,1
-0.998,1
0.891,3
0.9789,3
-0.9872,1
-0.1389,2
-0.989,1
0.9848,3
-0.9937,1
0.883,3
-0.942,1
0.9834,3
0.9912,3
-0.9762,1
-0.9705,1
0.9841,3
-0.6121,1
-0.9919,1
0.8957,3
-0.9994,1
-0.9948,1
-0.7563,1
0.8255,3
-0.9011,1
-0.9937,1
-0.9794,1
0.296,2
-0.782,1
0.9955,3
-0.296,2
0.6167,3
0.8625,3
-0.9682,1
-0.6597,1
-0.9712,1
0.9758,3
-0.8727,1
0.2023,2
-0.9979,1
-0.8452,1
-0.9935,1
-0.5267,1
0.8805,3
0.6124,3
-0.9146,1
0.0,2
-0.8807,1
0.0,2
-0.0516,2
-0.9953,1
-0.886,1
-0.9367,1
-0.9964,1
0.8599,3
-0.997,1
0.99,3
-0.6597,1
-0.9932,1
-0.9664,1
-0.9852,1
-0.6597,1
-0.9578,1
-0.8823,1
0.9399,3
0.5569,3
-0.977,1
-0.9945,1
0.1177,2
0.8917,3
-0.9884,1
-0.9661,1
-0.4767,1
-0.9852,1
-0.9984,1
0.995,3
-0.9946,1
-0.9786,1
-0.948,1
0.9983,3
-0.9927,1
-0.8257,1
-0.9733,1
-0.9936,1
-0.9921,1
-0.9964,1
-0.7757,1
-0.9648,1
0.995,3
0.9935,3
-0.7906,1
-0.8995,1
-0.9549,1
0.9869,3
0.8762,3
0.7269,3
-0.0387,2
0.9995,3
-0.8958,1
0.9553,3
-0.6486,1
0.9565,3
0.5719,3
-0.9643,1
0.9452,3
0.9783,3
0.9891,3
0.9507,3
-0.1027,2
0.6597,3
0.7449,3
-0.9888,1
-0.996,1
-0.9914,1
-0.9136,1
-0.8439,1
-0.9633,1
-0.9609,1
0.2023,2
-0.9618,1
-0.9855,1
-0.9771,1
0.034,2
0.9978,3
0.9851,3
-0.6738,1
0.6806,3
-0.9765,1
-0.9959,1
-0.9912,1
0.9954,3
0.6643,3
-0.9818,1
0.8028,3
-0.9577,1
0.5394,3
0.5514,3
0.5803,3
-0.9892,1
-0.264,2
0.3645,3
-0.82,1
-0.6514,1
-0.9793,1
-0.9362,1
0.7839,3
-0.9628,1
-0.6908,1
0.4215,3
-0.0516,2
0.6249,3
0.5859,3
-0.9995,1
0.9651,3
0.9737,3
-0.9959,1
-0.9891,1
0.908,3
0.9904,3
-0.9932,1
-0.9485,1
